epoch,inclination,raan_sin,raan_cos,eccentricity,arg_perigee_sin,arg_perigee_cos,mean_motion,bstar
2024-04-02 08:19:48.621810+00:00,51.6391,-0.4786259647096825,0.8780188983761829,0.0004615,0.47574395622063625,0.8795838152896729,15.498490359999998,0.00026389
2024-04-02 09:02:22.266257+00:00,51.6416,-0.48091225824537864,0.8767687265575399,0.0004616,0.4917033585384844,0.8707627732063278,15.4985401,0.00030019000000000004
2024-04-02 16:29:07.257980+00:00,51.6412,-0.5042563552101479,0.8635540100249534,0.0004524,0.5210453848356742,0.8535289725260907,15.49863807,0.00029686000000000003
2024-04-02 20:42:36.856513+00:00,51.6394,-0.5172923154807818,0.8558087755711151,0.0004622,0.4941937599690715,0.869351785877059,15.49864324,0.00025787
2024-04-02 21:05:54.327267+00:00,51.6418,-0.5185434556092555,0.8550512760325033,0.0004571,0.5288576012841681,0.8487105734960275,15.498700919999997,0.00029763
2024-04-03 02:00:33.546240+00:00,51.6411,-0.5335835180135646,0.8457473791294111,0.0004492,0.5384869755811945,0.8426338333638271,15.49874912,0.00028786
2024-04-03 02:54:00.817075+00:00,51.6391,-0.5362422937857347,0.8440640984874394,0.0004623,0.5117310042268824,0.8591457264707463,15.498711819999999,0.00024412000000000001
2024-04-03 12:11:06.574256+00:00,51.6391,-0.5641674859240557,0.8256603707494568,0.0004639,0.5395307400395062,0.8419659022504551,15.49881015,0.00022911
2024-04-03 15:24:34.388341+00:00,51.6407,-0.57377800527432,0.8190108672437884,0.0004487,0.5694230059639092,0.8220446704887916,15.49889263,0.0002655
2024-04-03 17:17:44.428719+00:00,51.641,-0.5793380775863993,0.8150873522871614,0.0004455,0.5725122636987897,0.8198961567872406,15.49893982,0.00028334
2024-04-03 19:55:21.181730+00:00,51.6391,-0.5869589254597242,0.8096167116748307,0.0004631,0.5487996082933199,0.83595394008109,15.49889734,0.00022312999999999999
2024-04-03 20:21:47.095196+00:00,51.641,-0.5883118040828631,0.8086341701763331,0.0004432,0.575433555393529,0.8178485332426552,15.4989764,0.00028196
2024-04-04 01:12:41.582578+00:00,51.6414,-0.602347352248665,0.7982340930071972,0.0004423,0.5856411890157124,0.8105704150339208,15.49903147,0.00027879
2024-04-04 02:41:49.130881+00:00,51.6412,-0.6066102016425707,0.7949994108571148,0.0004444,0.5756176773381827,0.8177189551036442,15.49904998,0.0002787
2024-04-04 11:42:32.759411+00:00,51.641,-0.6320888122656614,0.7748959500530284,0.000452,0.5764665441495406,0.817120752077859,15.49914185,0.00026976
2024-04-04 13:18:14.353938+00:00,51.6407,-0.6365010007690253,0.7712758754298161,0.0004623,0.5665414362267001,0.8240332523862055,15.4990598,0.00020105
2024-04-04 16:29:37.359728+00:00,51.6407,-0.6453617011881774,0.7638771332089355,0.0004496,0.6059925653468102,0.7954703078961477,15.49918859,0.00026548
2024-04-04 20:40:55.122242+00:00,51.6386,-0.6567344981033083,0.7541218727772029,0.0004618,0.5900435682933123,0.8073714061791483,15.499121309999998,0.00019367
2024-04-04 21:04:17.260322+00:00,51.6418,-0.6578669965804564,0.7531341280344489,0.000472,0.6221976947464875,0.7828601590655618,15.499229519999998,0.00026216
2024-04-05 00:28:07.285718+00:00,51.6407,-0.6669773280482656,0.7450780119353921,0.0004747,0.5993016728164803,0.8005232694677703,15.49917132,0.00021009000000000002
2024-04-05 01:44:20.265782+00:00,51.6414,-0.6704214389739036,0.741980521418292,0.0004526,0.6499959961358178,0.7599376323142617,15.49924905,0.00024749
2024-04-05 09:00:17.000068+00:00,51.6408,-0.6896031126198298,0.7241875082221747,0.0004731,0.6155817025546403,0.7880730724240806,15.499247090000003,0.00020243
2024-04-05 10:36:32.370915+00:00,51.6384,-0.6937262184905069,0.7202388032998926,0.0004625,0.616618256251014,0.7872622981306541,15.499264839999999,0.00021567
2024-04-05 15:29:12.413186+00:00,51.6405,-0.7063189653815641,0.707893720230881,0.0004749,0.6342421663754293,0.7731344478106006,15.49930392,0.00019958
2024-04-05 18:46:48.316209+00:00,51.6405,-0.7146936708424217,0.6994376004031982,0.0004729,0.6623624957110759,0.7491835050742874,15.49939191,0.00023008000000000002
2024-04-05 19:53:36.957391+00:00,51.6382,-0.7174226795664718,0.6966381405318427,0.000463,0.6319779050100199,0.7749864047705265,15.499358000000003,0.00021868000000000001
2024-04-05 20:38:56.999608+00:00,51.6407,-0.7193858702443623,0.6946106605090088,0.0004704,0.6644741988548111,0.7473112062964512,15.499407399999999,0.00022841000000000002
2024-04-06 01:12:48.503241+00:00,51.6407,-0.7307094170700055,0.6826886170174604,0.0004652,0.6827970124287769,0.7306081301342989,15.49944193,0.00022239999999999998
2024-04-06 05:39:04.156117+00:00,51.6407,-0.7414677981720429,0.6709884531598905,0.0004729,0.6341382588373955,0.773219676856892,15.499563530000001,0.00038739000000000004
2024-04-06 11:22:04.085770+00:00,51.6377,-0.7551273662941447,0.6555781118018421,0.0004661,0.6638439839443234,0.7478710884777728,15.49954506,0.00025315
2024-04-06 11:40:30.500851+00:00,51.6405,-0.7558786088529202,0.6547117905449497,0.0004778,0.6676064867224919,0.7445143241644524,15.499536979999998,0.00022294
